src,dst,weight
score,mark,0.021
score,sex,0.021
scotch,vodka,0.021
scout,forest,0.021
scout,good,0.021
scout,honor,0.021
scout,indian,0.021
scout,uniform,0.021
scramble,change,0.021
scramble,find,0.021
scramble,jumble,0.021
scramble,move,0.021
scramble,rearrange,0.021
scramble,scatter,0.021
scratch,bite,0.021
scratch,blood,0.021
scratch,claw,0.021
scratch,paper,0.021
scratch,wound,0.021
screwdriver,work,0.021
scroll,list,0.021
scroll,script,0.021
scroll,spell,0.021
scrub,bath,0.021
scrub,bathroom,0.021
scrub,body,0.021
scrub,face,0.021
scrub,hands,0.021
scrub,scratch,0.021
scrub,soap,0.021
scrub,toilet,0.021
scuba,fish,0.021
scuba,sea,0.021
scuba,swim,0.021
scuba,tank,0.021
sculpture,body,0.021
sculpture,bust,0.021
sculpture,david,0.021
sculpture,draw,0.021
sculpture,drawing,0.021
sculpture,figure,0.021
sculpture,make,0.021
sculpture,model,0.021
scum,algae,0.021
scum,disgusting,0.021
scum,fungus,0.021
scum,men,0.021
scum,person,0.021
scum,sleaze,0.021
scum,sucker,0.021
scum,yuck,0.021
seafood,cat,0.021
seafood,clam,0.021
seafood,delicious,0.021
seafood,eat,0.021
seafood,oyster,0.021
seafood,pasta,0.021
seafood,smell,0.021
seafood,yuck,0.021
seagull,fish,0.021
seagull,fly,0.021
seagull,pest,0.021
seagull,sea,0.021
seagull,water,0.021
seagull,white,0.021
seal,bark,0.021
seal,fur,0.021
seal,ice,0.021
seal,letter,0.021
seal,navy,0.021
seal,ocean,0.021
seal,penguin,0.021
seal,slippery,0.021
seal,snow,0.021
seal,wet,0.021
seal,whiskers,0.021
seam,button,0.021
seam,crease,0.021
seam,line,0.021
seashore,island,0.021
seashore,peace,0.021
seashore,seagull,0.021
seasoning,chicken,0.021
seasoning,hot,0.021
seat,belt,0.021
seat,rest,0.021
seat,table,0.021
seat,tired,0.021
seatbelt,click,0.021
seatbelt,harness,0.021
seatbelt,pain,0.021
seatbelt,restrain,0.021
seatbelt,save,0.021
second,best,0.021
second,last,0.021
second,middle,0.021
second,two,0.021
secret,friend,0.021
secret,important,0.021
secret,lover,0.021
secret,personal,0.021
secret,place,0.021
secret,plan,0.021
secret,share,0.021
secret,shhh,0.021
secret,tale,0.021
secret,trust,0.021
secret,unknown,0.021
secretary,coffee,0.021
secretary,employee,0.021
secretary,executive,0.021
secretary,girl,0.021
secretary,job,0.021
secretary,worker,0.021
secretive,closed,0.021
secretive,detective,0.021
secretive,discrete,0.021
secretive,elusive,0.021
secretive,furtive,0.021
secretive,incognito,0.021
secretive,plan,0.021
secretive,sly,0.021
secretive,snob,0.021
secretive,talkative,0.021
security,council,0.021
security,force,0.021
security,insecurity,0.021
security,social,0.021
sedative,narcotic,0.021
sedative,rest,0.021
sedative,valium,0.021
seize,attack,0.021
seize,catch,0.021
seize,cops,0.021
seize,drugs,0.021
seize,fire,0.021
seize,ship,0.021
seize,size,0.021
seize,surrender,0.021
self,confidence,0.021
self,conscious,0.021
selfish,arrogant,0.021
selfish,brat,0.021
selfish,crab,0.021
selfish,nice,0.021
selfish,unfair,0.021
selfish,unthoughtful,0.021
sense,clear,0.021
sense,direction,0.021
sense,hearing,0.021
sense,knowledge,0.021
sense,reality,0.021
sense,stupid,0.021
sensitive,burn,0.021
sensitive,irritate,0.021
sensitive,nice,0.021
sensitive,quiet,0.021
sensitive,sincere,0.021
sensitive,soft,0.021
sensitive,sore,0.021
sensitive,tender,0.021
sensitive,understanding,0.021
sensitive,weak,0.021
sensitive,woman,0.021
sentence,fragment,0.021
sentence,noun,0.021
sentence,question,0.021
sentence,spell,0.021
sentence,time,0.021
separate,alone,0.021
separate,depart,0.021
separate,sort,0.021
serial,identification,0.021
serial,many,0.021
series,consecutive,0.021
series,football,0.021
series,movie,0.021
series,one,0.021
series,program,0.021
series,show,0.021
serious,careless,0.021
serious,concern,0.021
serious,face,0.021
serious,intent,0.021
serious,kid,0.021
serious,sincere,0.021
serious,smart,0.021
serious,sober,0.021
serious,straight,0.021
serious,stupid,0.021
sermon,bible,0.021
sermon,fish,0.021
sermon,pastor,0.021
serpent,cobra,0.021
serpent,devil,0.021
service,church,0.021
service,duty,0.021
service,temple,0.021
session,camp,0.021
session,council,0.021
session,course,0.021
session,group,0.021
session,therapy,0.021
set,determine,0.021
set,dishes,0.021
set,fix,0.021
set,lay,0.021
set,number,0.021
set,organize,0.021
set,play,0.021
set,prepare,0.021
set,sat,0.021
set,tennis,0.021
set,time,0.021
set,up,0.021
seven,days,0.021
seven,god,0.021
severe,crucial,0.021
severe,hurt,0.021
severe,strict,0.021
severe,strong,0.021
severe,trouble,0.021
sex,girl,0.021
sex,passion,0.021
sex,personal,0.021
sex,reproduce,0.021
sex,safe,0.021
sex,woman,0.021
shack,cabin,0.021
shack,mansion,0.021
shack,sugar,0.021
shack,wood,0.021
shag,catch,0.021
shag,fag,0.021
shag,hairy,0.021
shag,messy,0.021
shag,rag,0.021
shake,down,0.021
shake,liquid,0.021
shake,quiver,0.021
shake,song,0.021
shake,tremble,0.021
shake,well,0.021
shake,wiggle,0.021
shallow,grave,0.021
shallow,stupid,0.021
share,alike,0.021
share,exchange,0.021
share,generous,0.021
share,nice,0.021
share,split,0.021
share,stingy,0.021
share,ware,0.021
shark,big,0.021
shark,death,0.021
shark,fin,0.021
shark,meat,0.021
shark,pain,0.021
shark,scary,0.021
shark,water,0.021
shark,whale,0.021
shark,white,0.021
shave,lather,0.021
shears,stocking,0.021
sheep,black,0.021
sheep,cotton,0.021
sheep,cow,0.021
sheep,farm,0.021
sheep,field,0.021
sheep,shepherd,0.021
sheep,skin,0.021
sheep,smell,0.021
sheep,sweater,0.021
sheep,white,0.021
sheet,cold,0.021
sheets,satin,0.021
sheets,wet,0.021
sheets,wrinkle,0.021
shell,conch,0.021
shell,hard,0.021
shell,oyster,0.021
shell,peanut,0.021
shell,pink,0.021
shell,shock,0.021
shell,station,0.021
shell,turtle,0.021
shell,water,0.021
shelter,hidden,0.021
shelter,hide,0.021
shelter,housing,0.021
shelter,protection,0.021
shelter,roof,0.021
sheriff,badge,0.021
shield,block,0.021
shield,desert,0.021
shield,glass,0.021
shield,medieval,0.021
shield,police,0.021
shield,silver,0.021
shield,wind,0.021
shift,drive,0.021
shift,standard,0.021
shift,switch,0.021
shift,weight,0.021
shingle,crystal,0.021
shingle,disease,0.021
shingle,money,0.021
shingle,tile,0.021
shingle,wall,0.021
shingle,window,0.021
shock,absorber,0.021
shock,amazement,0.021
shock,disbelief,0.021
shock,earthquake,0.021
shock,lightning,0.021
shock,monkey,0.021
shock,volt,0.021
shoes,flats,0.021
shoes,leather,0.021
shoes,nike,0.021
shoes,smell,0.021
shoes,two,0.021
shooting,arrow,0.021
shooting,deer,0.021
shooting,fire,0.021
shooting,range,0.021
shooting,rifle,0.021
shopping,purchase,0.021
shopping,spend,0.021
shore,off,0.021
shore,waves,0.021
short,people,0.021
short,skirt,0.021
short,stocky,0.021
shortcake,cheesecake,0.021
shortcake,good,0.021
shorts,boxer,0.021
shorts,heat,0.021
shorts,hot,0.021
shorts,jeans,0.021
shorts,long,0.021
shorts,top,0.021
shot,buck,0.021
shot,glass,0.021
shout,noise,0.021
shout,twist,0.021
shovel,fork,0.021
shovel,spoon,0.021
show,actor,0.021
show,business,0.021
show,circus,0.021
show,concert,0.021
show,horse,0.021
show,look,0.021
show,performance,0.021
show,stage,0.021
shrink,decrease,0.021
shrink,disappear,0.021
shrink,reduce,0.021
shrink,shrivel,0.021
shrink,size,0.021
shrink,wool,0.021
shutter,close,0.021
shutter,door,0.021
shutter,freeze,0.021
shutter,storm,0.021
shuttle,astronaut,0.021
shuttle,car,0.021
shuttle,fast,0.021
shuttle,launch,0.021
shuttle,moon,0.021
shuttle,up,0.021
shy,afraid,0.021
shy,boring,0.021
shy,coy,0.021
shy,extrovert,0.021
shy,me,0.021
sickle,farm,0.021
sickle,farmer,0.021
sickle,plant,0.021
sickle,reap,0.021
sickle,shape,0.021
sickle,weed,0.021
side,corner,0.021
side,friend,0.021
side,help,0.021
side,hip,0.021
side,inside,0.021
side,line,0.021
side,right,0.021
side,stomach,0.021
side,walk,0.021
sidewalk,crosswalk,0.021
sidewalk,pathway,0.021
sidewalk,people,0.021
sign,direction,0.021
sign,instruction,0.021
sign,paper,0.021
sign,post,0.021
sign,print,0.021
signal,blinker,0.021
signal,cue,0.021
signal,direct,0.021
signal,indicate,0.021
silent,still,0.021
silly,boy,0.021
silly,giddy,0.021
silly,humor,0.021
silly,immature,0.021
silly,sad,0.021
silverware,cutlery,0.021
silverware,dinnerware,0.021
silverware,dirty,0.021
silverware,flatware,0.021
silverware,kitchen,0.021
silverware,napkin,0.021
silverware,steel,0.021
silverware,table,0.021
silverware,wedding,0.021
simple,truth,0.021
sincere,fake,0.021
sincere,genuine,0.021
sincere,heart,0.021
sincere,letter,0.021
sincere,thoughtful,0.021
sincerity,dear,0.021
sincerity,letter,0.021
sincerity,politeness,0.021
sincerity,trust,0.021
sincerity,understanding,0.021
sink,bathroom,0.021
sink,clean,0.021
sink,stove,0.021
sip,cappuccino,0.021
sip,hot,0.021
sip,soup,0.021
sip,suck,0.021
sister,brat,0.021
sister,kin,0.021
sister,love,0.021
sister,mother,0.021
sister,nun,0.021
sister,pain,0.021
sister,relative,0.021
sister,younger,0.021
sitting,boring,0.021
sitting,bull,0.021
sitting,comfortable,0.021
sitting,kneeling,0.021
situation,awkward,0.021
situation,difficult,0.021
situation,environment,0.021
situation,happening,0.021
situation,position,0.021
situation,scene,0.021
size,height,0.021
size,length,0.021
size,seven,0.021
skate,glide,0.021
skate,ride,0.021
skate,skateboard,0.021
skate,ski,0.021
skate,speed,0.021
ski,fly,0.021
ski,lift,0.021
skill,learn,0.021
skill,practice,0.021
skill,smart,0.021
skill,technique,0.021
skinny,girl,0.021
skinny,hungry,0.021
skinny,legs,0.021
skinny,stick,0.021
skyscraper,sky,0.021
slab,block,0.021
slab,brick,0.021
slab,clay,0.021
slab,dab,0.021
slab,fat,0.021
slab,marble,0.021
slab,wood,0.021
slander,cheat,0.021
slander,defame,0.021
slander,fake,0.021
slander,fight,0.021
slander,gossip,0.021
slander,jail,0.021
slander,kill,0.021
slander,name,0.021
slander,newspaper,0.021
slander,sue,0.021
slander,talk,0.021
slander,words,0.021
slap,jack,0.021
slap,kick,0.021
slap,shot,0.021
slave,free,0.021
slave,imprison,0.021
slave,labor,0.021
slave,maid,0.021
slave,person,0.021
slave,prisoner,0.021
slave,south,0.021
slave,trade,0.021
slave,trader,0.021
slice,lemon,0.021
slice,splice,0.021
slick,fall,0.021
slick,ice,0.021
slick,shine,0.021
slide,children,0.021
slide,film,0.021
slide,glide,0.021
slide,land,0.021
slide,projector,0.021
slimy,cold,0.021
slimy,disgust,0.021
slimy,grimy,0.021
slimy,ooze,0.021
slimy,slick,0.021
sling,shit,0.021
sling,stones,0.021
sling,swing,0.021
slither,move,0.021
slob,blob,0.021
slob,brother,0.021
slob,friend,0.021
slob,garbage,0.021
slob,guy,0.021
slob,sloppy,0.021
slow,boring,0.021
slow,driving,0.021
slow,motion,0.021
slow,speed,0.021
slow,walk,0.021
slum,gross,0.021
slum,neighborhood,0.021
slum,rich,0.021
slum,scum,0.021
slum,sewer,0.021
slum,shack,0.021
slum,wealth,0.021
slumber,lumber,0.021
slumber,nap,0.021
slumber,pajamas,0.021
slumber,tired,0.021
sly,cat,0.021
sly,conniving,0.021
sly,coy,0.021
sly,crafty,0.021
small,petite,0.021
small,talk,0.021
smash,ball,0.021
smash,bang,0.021
smash,bottle,0.021
smash,bug,0.021
smash,shatter,0.021
smash,smush,0.021
smash,tomato,0.021
smash,trash,0.021
smash,wreck,0.021
smell,awful,0.021
smell,fish,0.021
smell,food,0.021
smell,good,0.021
smelt,aroma,0.021
smelt,delt,0.021
smelt,felt,0.021
smelt,heat,0.021
smelt,mold,0.021
smelt,scent,0.021
smelt,steel,0.021
smog,clean,0.021
smog,factory,0.021
smog,rain,0.021
smog,thick,0.021
smog,weather,0.021
smoking,dirty,0.021
smoking,habit,0.021
smoking,herb,0.021
smudge,black,0.021
smudge,mess,0.021
snack,apple,0.021
snack,bar,0.021
snack,chocolate,0.021
snack,crackers,0.021
snack,hunger,0.021
snack,hungry,0.021
snack,treat,0.021
snail,animal,0.021
snail,crawl,0.021
snail,slither,0.021
snatch,catch,0.021
snatch,hairy,0.021
snatch,kidnap,0.021
snatch,vagina,0.021
sneaker,comfort,0.021
sneaker,nike,0.021
sneaker,reebok,0.021
sneaker,run,0.021
sneaker,shoelace,0.021
sneaker,sock,0.021
sneaker,white,0.021
sneeze,germ,0.021
sneeze,handkerchief,0.021
sneeze,pepper,0.021
sneeze,relief,0.021
sneeze,wet,0.021
snob,money,0.021
snob,nasty,0.021
snob,nose,0.021
snob,people,0.021
snob,spoiled,0.021
snooze,clock,0.021
snooze,loose,0.021
snore,awake,0.021
snore,man,0.021
snore,nose,0.021
snore,quiet,0.021
snore,snort,0.021
snorkel,ocean,0.021
snot,bitch,0.021
snot,child,0.021
snot,green,0.021
snot,rude,0.021
soak,bath,0.021
soak,clean,0.021
soak,dishes,0.021
soak,dry,0.021
soak,laundry,0.021
soak,sore,0.021
soak,stain,0.021
sob,story,0.021
sober,driver,0.021
sober,hangover,0.021
sober,rational,0.021
social,butterfly,0.021
social,gathering,0.021
social,meeting,0.021
social,work,0.021
socket,elbow,0.021
socks,sneakers,0.021
soda,carbonated,0.021
soda,cold,0.021
soda,diet,0.021
soda,fountain,0.021
soda,grape,0.021
soda,thirst,0.021
sofa,rest,0.021
sofa,sleeper,0.021
softball,glove,0.021
softball,handball,0.021
softball,hardball,0.021
softball,hit,0.021
softball,play,0.021
softball,team,0.021
softball,throw,0.021
softball,women,0.021
sole,heel,0.021
sole,owner,0.021
solid,bold,0.021
solid,broken,0.021
solid,gas,0.021
solid,heavy,0.021
solid,hollow,0.021
solid,plaid,0.021
solution,liquid,0.021
some,amount,0.021
some,any,0.021
some,bit,0.021
some,body,0.021
some,one,0.021
something,good,0.021
something,someone,0.021
something,thing,0.021
sometimes,anytime,0.021
sometimes,rarely,0.021
sometimes,seldom,0.021
sometimes,whenever,0.021
song,bad,0.021
song,ballad,0.021
song,pretty,0.021
song,romance,0.021
song,singer,0.021
sonic,food,0.021
sonic,noise,0.021
sonic,speed,0.021
sonic,tonic,0.021
soon,far,0.021
soon,fast,0.021
soon,minutes,0.021
soon,quick,0.021
soon,tomorrow,0.021
sore,blister,0.021
sore,heal,0.021
sore,lip,0.021
sore,mad,0.021
sore,ouch,0.021
sore,ow,0.021
sore,tender,0.021
sore,throat,0.021
sorrow,depression,0.021
sorrow,misery,0.021
sorrow,shame,0.021
sorrow,tears,0.021
sorry,friend,0.021
sorry,happy,0.021
sorry,hurt,0.021
sorry,okay,0.021
sorry,pardon,0.021
sorry,tears,0.021
sorry,upset,0.021
soul,church,0.021
soul,death,0.021
soul,ghost,0.021
soul,life,0.021
soul,searching,0.021
sour,candy,0.021
sour,dough,0.021
sour,salt,0.021
sour,sourpuss,0.021
south,down,0.021
south,hot,0.021
southern,cowboys,0.021
southern,drawl,0.021
southern,south,0.021
southern,texas,0.021
southern,warm,0.021
southern,western,0.021
sow,dirt,0.021
sow,fabric,0.021
sow,fat,0.021
sow,garden,0.021
sow,hog,0.021
sow,soil,0.021
spade,diamond,0.021
spade,heart,0.021
spade,neutered,0.021
spade,tool,0.021
spades,garden,0.021
span,attention,0.021
span,cross,0.021
span,globe,0.021
span,lifetime,0.021
span,vast,0.021
spare,additional,0.021
spare,another,0.021
spare,bowling,0.021
spare,parts,0.021
spare,strike,0.021
spatula,hamburger,0.021
spatula,tool,0.021
spawn,animal,0.021
spawn,child,0.021
spawn,create,0.021
spawn,sex,0.021
spawn,trout,0.021
speaker,announcer,0.021
speaker,audience,0.021
speaker,house,0.021
speaker,orator,0.021
speaker,professor,0.021
speaker,voice,0.021
special,precious,0.021
speed,race,0.021
spell,error,0.021
spell,explain,0.021
spell,school,0.021
spice,cake,0.021
spice,rack,0.021
spice,smell,0.021
spice,sweet,0.021
spike,baseball,0.021
spike,drink,0.021
spike,football,0.021
spike,hammer,0.021
spike,hole,0.021
spike,movie,0.021
spike,stab,0.021
spike,tire,0.021
spill,drip,0.021
spill,liquid,0.021
spill,overflow,0.021
spill,towel,0.021
spirit,being,0.021
spirit,christ,0.021
spirit,enthusiasm,0.021
spirit,holy,0.021
spirit,inside,0.021
spirit,joy,0.021
splinter,needle,0.021
splinter,sliver,0.021
splinter,sore,0.021
splinter,thorn,0.021
splinter,tweezers,0.021
spoil,fresh,0.021
spoil,fruit,0.021
spoil,meat,0.021
spoil,money,0.021
spoil,rich,0.021
spoil,smell,0.021
spoiled,baby,0.021
spoiled,child,0.021
spoiled,food,0.021
spoiled,mold,0.021
spoiled,smelly,0.021
sports,bar,0.021
sports,boring,0.021
sports,caster,0.021
sports,exciting,0.021
sports,game,0.021
sports,hockey,0.021
sports,money,0.021
sports,team,0.021
sports,volleyball,0.021
spot,clothes,0.021
spot,shirt,0.021
spotless,carpet,0.021
spotless,cascade,0.021
spotless,counter,0.021
spotless,house,0.021
spotless,neat,0.021
spotless,shirt,0.021
spots,blood,0.021
spots,mess,0.021
spots,see,0.021
spring,board,0.021
spring,cool,0.021
spring,sun,0.021
sprinkle,chocolate,0.021
sprinkle,dash,0.021
sprinkle,grass,0.021
sprinkle,hose,0.021
sprinkle,lawn,0.021
sprinkle,little,0.021
sprinkle,scatter,0.021
sprinkle,spice,0.021
sprinkle,spray,0.021
sprinkle,tinkle,0.021
square,geometry,0.021
square,math,0.021
square,peg,0.021
square,root,0.021
square,side,0.021
squeak,car,0.021
squeak,scream,0.021
squeeze,grab,0.021
squeeze,hard,0.021
squeeze,me,0.021
squeeze,pain,0.021
squeeze,pat,0.021
squeeze,pinch,0.021
squeeze,pressure,0.021
squeeze,release,0.021
squirrel,bushy,0.021
stable,balanced,0.021
stable,calm,0.021
stable,crazy,0.021
stable,firm,0.021
stable,steady,0.021
staff,cane,0.021
staff,help,0.021
staff,infection,0.021
staff,nod,0.021
staff,nurses,0.021
staff,paid,0.021
staff,parking,0.021
staff,person,0.021
staff,pool,0.021
staff,professor,0.021
staff,teach,0.021
staff,workers,0.021
stag,man,0.021
stag,stagnant,0.021
stage,actress,0.021
stage,coach,0.021
stage,dance,0.021
stage,production,0.021
stage,props,0.021
stage,singer,0.021
stain,blot,0.021
stain,color,0.021
stain,discoloration,0.021
stain,juice,0.021
stain,laundry,0.021
stain,mark,0.021
stain,spill,0.021
stain,wash,0.021
stain,yellow,0.021
stair,tiring,0.021
stairway,case,0.021
stairway,fall,0.021
stairway,hallway,0.021
stairway,railing,0.021
stake,bet,0.021
stake,dracula,0.021
stake,drive,0.021
stake,food,0.021
stake,meat,0.021
stake,steak,0.021
stall,delay,0.021
stall,die,0.021
stall,engine,0.021
stall,toilet,0.021
stamp,approval,0.021
stamp,card,0.021
stamp,president,0.021
stamp,punch,0.021
stand,alone,0.021
stand,deliver,0.021
stand,legs,0.021
stand,still,0.021
standard,car,0.021
standard,everyday,0.021
standard,law,0.021
standard,measure,0.021
standard,measurement,0.021
standard,morals,0.021
standard,norm,0.021
standard,oil,0.021
standard,ordinary,0.021
standard,regular,0.021
standard,routine,0.021
standard,set,0.021
standard,stock,0.021
standard,weird,0.021
standards,beliefs,0.021
standards,double,0.021
standards,goals,0.021
standards,low,0.021
standards,principles,0.021
standards,requirements,0.021
standing,by,0.021
standing,fall,0.021
standing,outside,0.021
standing,rank,0.021
staple,connect,0.021
staple,fasten,0.021
staple,metal,0.021
starboard,back,0.021
starboard,bound,0.021
starboard,cruise,0.021
starboard,side,0.021
starboard,space,0.021
starboard,spaceship,0.021
starve,famished,0.021
starve,poor,0.021
starve,thin,0.021
state,being,0.021
state,county,0.021
state,home,0.021
state,mind,0.021
statement,bank,0.021
statement,exclamation,0.021
statement,invoice,0.021
statement,make,0.021
statement,newspaper,0.021
statement,period,0.021
statement,phrase,0.021
statement,talk,0.021
statement,true,0.021
statue,concrete,0.021
statue,famous,0.021
statue,memorial,0.021
statue,model,0.021
statue,person,0.021
statue,picture,0.021
statue,position,0.021
