src,dst,weight
acquire,child,0.010601
acquire,choir,0.010601
acquire,consumer,0.010601
acquire,desire,0.010601
acquire,develop,0.010601
acquire,discard,0.010601
acquire,effort,0.010601
acquire,fill,0.010601
acquire,food,0.010601
acquire,formality,0.010601
acquire,furniture,0.010601
acquire,goods,0.010601
acquire,grasp,0.010601
acquire,greed,0.010601
acquire,hold,0.010601
acquire,incorporate,0.010601
acquire,inheritance,0.010601
acquire,keep,0.010601
acquire,know,0.010601
acquire,make,0.010601
acquire,mine,0.010601
acquire,need,0.010601
acquire,new,0.010601
acquire,profit,0.010601
acquire,quit,0.010601
acquire,received,0.010601
acquire,requested,0.010601
acquire,requisition,0.010601
acquire,rich,0.010601
acquire,robot,0.010601
acquire,security,0.010601
acquire,seek,0.010601
acquire,send,0.010601
acquire,sex,0.010601
acquire,shop,0.010601
acquire,shopping,0.010601
acquire,skills,0.010601
acquire,snooty,0.010601
acquire,something,0.010601
acquire,songs,0.010601
acquire,stuff,0.010601
acquire,takeovers,0.010601
acquire,target,0.010601
acquire,theft,0.010601
acquire,treasure,0.010601
acquire,water,0.010601
acquire,wire,0.010601
acquire,women,0.010601
acquire,yours,0.010601
acute,abdomen,0.010601
acute,cold,0.010601
acute,condition,0.010601
acute,depression,0.010601
acute,doctor,0.010601
acute,emotion,0.010601
acute,feeling,0.010601
acute,good,0.010601
acute,hair,0.010601
acute,hard,0.010601
acute,hunger,0.010601
acute,mean,0.010601
acute,right,0.010601
acute,science,0.010601
acute,sense,0.010601
acute,sharpe,0.010601
acute,sick,0.010601
acute,sickness,0.010601
acute,sore,0.010601
acute,specific,0.010601
acute,straight,0.010601
acute,sunburn,0.010601
acute,surgery,0.010601
acute,symptoms,0.010601
acute,tinnitus,0.010601
acute,trauma,0.010601
added,amount,0.010601
added,another,0.010601
added,fat,0.010601
added,group,0.010601
added,replaced,0.010601
added,salt,0.010601
added,subtraction,0.010601
added,summed,0.010601
added,sums,0.010601
added,supplemented,0.010601
added,taken,0.010601
added,things,0.010601
added,time,0.010601
added,total,0.010601
added,totaled,0.010601
added,trig,0.010601
advanced,age,0.010601
advanced,basic,0.010601
advanced,coffee,0.010601
advanced,reading,0.010601
advanced,research,0.010601
advanced,rider,0.010601
advanced,sat,0.010601
advanced,scout,0.010601
advanced,search,0.010601
advanced,sexual,0.010601
advanced,skills,0.010601
advanced,socially,0.010601
advanced,sophistic,0.010601
advanced,space,0.010601
advanced,special,0.010601
advanced,species,0.010601
advanced,start,0.010601
advanced,stellar,0.010601
advanced,step,0.010601
advanced,supreme,0.010601
advanced,surpass,0.010601
advanced,system,0.010601
advanced,technique,0.010601
advanced,theory,0.010601
advanced,tomorrow,0.010601
advanced,training,0.010601
advanced,tv,0.010601
album,ancestry,0.010601
album,egg,0.010601
album,groove,0.010601
album,horse,0.010601
album,man,0.010601
album,map,0.010601
album,rock,0.010601
album,scrapbook,0.010601
album,singer,0.010601
album,single,0.010601
album,staple,0.010601
album,title,0.010601
album,trips,0.010601
album,tune,0.010601
album,turntable,0.010601
almighty,absolute,0.010601
almighty,ass,0.010601
almighty,awe,0.010601
almighty,creator,0.010601
almighty,fist,0.010601
almighty,force,0.010601
almighty,giant,0.010601
almighty,know,0.010601
almighty,me,0.010601
almighty,might,0.010601
almighty,no,0.010601
almighty,presence,0.010601
almighty,racket,0.010601
almighty,reverence,0.010601
almighty,ruler,0.010601
almighty,scam,0.010601
almighty,singular,0.010601
almighty,sky,0.010601
almighty,sovereign,0.010601
almighty,spirit,0.010601
almighty,superhero,0.010601
almighty,superheroes,0.010601
almighty,supreme,0.010601
almighty,swearing,0.010601
almighty,thor,0.010601
almighty,thunder,0.010601
almighty,trust,0.010601
almonds,friend,0.010601
almonds,salted,0.010601
almonds,seeds,0.010601
almonds,slithered,0.010601
almonds,slivers,0.010601
almonds,smoked,0.010601
almonds,snacks,0.010601
almonds,strong,0.010601
almonds,sugar,0.010601
almonds,tarts,0.010601
almonds,taste,0.010601
almonds,topping,0.010601
almonds,trails,0.010601
alpine,car,0.010601
alpine,dog,0.010601
alpine,flower,0.010601
alpine,grass,0.010601
alpine,plant,0.010601
alpine,rough,0.010601
alpine,scale,0.010601
alpine,scenic,0.010601
alpine,school,0.010601
alpine,scree,0.010601
alpine,scrub,0.010601
alpine,skies,0.010601
alpine,sky,0.010601
alpine,slalom,0.010601
alpine,slope,0.010601
alpine,swedish,0.010601
alpine,symphony,0.010601
alpine,toblerone,0.010601
alpine,water,0.010601
alternate,ability,0.010601
alternate,electric,0.010601
alternate,green,0.010601
alternate,left,0.010601
alternate,red,0.010601
alternate,replace,0.010601
alternate,replacement,0.010601
alternate,reverse,0.010601
alternate,reward,0.010601
alternate,secondary,0.010601
alternate,selection,0.010601
alternate,separate,0.010601
alternate,sequence,0.010601
alternate,side,0.010601
alternate,skip,0.010601
alternate,special,0.010601
alternate,spelling,0.010601
alternate,store,0.010601
alternate,strange,0.010601
alternate,studies,0.010601
alternate,sub,0.010601
alternate,subistute,0.010601
alternate,swing,0.010601
alternate,team,0.010601
alternate,thatched,0.010601
alternate,thinking,0.010601
alternate,third,0.010601
alternate,top,0.010601
alternate,transportation,0.010601
alternate,turns,0.010601
alternate,twine,0.010601
alternate,vary,0.010601
amplify,bass,0.010601
amplify,raise,0.010601
amplify,resonate,0.010601
amplify,scorn,0.010601
amplify,simplify,0.010601
amplify,size,0.010601
amplify,sounds,0.010601
amplify,speak,0.010601
amplify,stature,0.010601
and,always,0.010601
and,another,0.010601
and,end,0.010601
and,fast,0.010601
and,music,0.010601
and,say,0.010601
and,sum,0.010601
and,therefore,0.010601
and,to,0.010601
and,true,0.010601
and,yes,0.010601
anger,accuracy,0.010601
anger,aggression,0.010601
anger,angry,0.010601
anger,anguish,0.010601
anger,annoyance,0.010601
anger,bad,0.010601
anger,bee,0.010601
anger,betrayal,0.010601
anger,bitch,0.010601
anger,boys,0.010601
anger,brother,0.010601
anger,burn,0.010601
anger,calm,0.010601
anger,character,0.010601
anger,cloudy,0.010601
anger,coerce,0.010601
anger,cross,0.010601
anger,cruel,0.010601
anger,dad,0.010601
anger,depression,0.010601
anger,despair,0.010601
anger,disdain,0.010601
anger,enraged,0.010601
anger,exploding,0.010601
anger,fight,0.010601
anger,fighting,0.010601
anger,fire,0.010601
anger,fist,0.010601
anger,force,0.010601
anger,grow,0.010601
anger,growl,0.010601
anger,happy,0.010601
anger,harsh,0.010601
anger,homer,0.010601
anger,hostility,0.010601
anger,hothead,0.010601
anger,hulk,0.010601
anger,hump,0.010601
anger,justice,0.010601
anger,lie,0.010601
anger,lies,0.010601
anger,loathing,0.010601
anger,maddening,0.010601
anger,madness,0.010601
anger,make,0.010601
anger,manage,0.010601
anger,men,0.010601
anger,nasty,0.010601
anger,negative,0.010601
anger,opposition,0.010601
anger,person,0.010601
anger,punch,0.010601
anger,quarrel,0.010601
anger,religion,0.010601
anger,row,0.010601
anger,sadness,0.010601
anger,shake,0.010601
anger,silence,0.010601
anger,sorry,0.010601
anger,spite,0.010601
anger,spitting,0.010601
anger,stab,0.010601
anger,steam,0.010601
anger,stern,0.010601
anger,stress,0.010601
anger,suppression,0.010601
anger,sweet,0.010601
anger,tantrum,0.010601
anger,temperamental,0.010601
anger,truth,0.010601
anger,tumors,0.010601
anger,uncontrollable,0.010601
anger,uncontrolled,0.010601
anger,unhappy,0.010601
anger,unreasonable,0.010601
anger,vicious,0.010601
anger,warm,0.010601
anger,weird,0.010601
anger,williams,0.010601
adoration,adorable,0.010563
adoration,angel,0.010563
adoration,arts,0.010563
adoration,awe,0.010563
adoration,beautiful,0.010563
adoration,care,0.010563
adoration,cod,0.010563
adoration,content,0.010563
adoration,date,0.010563
adoration,dog,0.010563
adoration,fame,0.010563
adoration,french,0.010563
adoration,good,0.010563
adoration,need,0.010563
adoration,raise,0.010563
adoration,rancid,0.010563
adoration,red,0.010563
adoration,rejection,0.010563
adoration,romantic,0.010563
adoration,rub,0.010563
adoration,sacrifice,0.010563
adoration,scale,0.010563
adoration,showering,0.010563
adoration,sing,0.010563
adoration,support,0.010563
adoration,sweetheart,0.010563
adoration,teddy,0.010563
adoration,temple,0.010563
adoration,touch,0.010563
adoration,uncomfortable,0.010563
adoration,warm,0.010563
adoration,wonder,0.010563
advance,ambition,0.010563
advance,car,0.010563
advance,learn,0.010563
advance,music,0.010563
advance,race,0.010563
advance,rear,0.010563
advance,rise,0.010563
advance,run,0.010563
advance,school,0.010563
advance,skills,0.010563
advance,snooze,0.010563
advance,stage,0.010563
advance,status,0.010563
advance,stealthy,0.010563
advance,storm,0.010563
advance,studies,0.010563
advance,success,0.010563
advance,superior,0.010563
advance,surge,0.010563
advance,tanks,0.010563
advance,technology,0.010563
advance,theory,0.010563
advance,troops,0.010563
advance,trust,0.010563
advertisement,bad,0.010563
advertisement,block,0.010563
advertisement,boots,0.010563
advertisement,campaign,0.010563
advertisement,cereal,0.010563
advertisement,fish,0.010563
advertisement,girl,0.010563
advertisement,image,0.010563
advertisement,information,0.010563
advertisement,man,0.010563
advertisement,mean,0.010563
advertisement,movie,0.010563
advertisement,noisy,0.010563
advertisement,paper,0.010563
advertisement,pepsi,0.010563
advertisement,plug,0.010563
advertisement,pretty,0.010563
advertisement,race,0.010563
advertisement,radio,0.010563
advertisement,record,0.010563
advertisement,reverse,0.010563
advertisement,rubbish,0.010563
advertisement,sales,0.010563
advertisement,sandwich,0.010563
advertisement,scam,0.010563
advertisement,security,0.010563
advertisement,seductive,0.010563
advertisement,seller,0.010563
advertisement,sex,0.010563
advertisement,sham,0.010563
advertisement,shopping,0.010563
advertisement,skip,0.010563
advertisement,sleazy,0.010563
advertisement,slogan,0.010563
advertisement,song,0.010563
advertisement,sponsor,0.010563
advertisement,sponsorship,0.010563
advertisement,sports,0.010563
advertisement,stores,0.010563
advertisement,street,0.010563
advertisement,study,0.010563
advertisement,stupid,0.010563
advertisement,suit,0.010563
advertisement,talk,0.010563
advertisement,tedious,0.010563
advertisement,text,0.010563
advertisement,toothpaste,0.010563
advertisement,touch,0.010563
advertisement,trees,0.010563
ahead,achieve,0.010563
ahead,after,0.010563
ahead,against,0.010563
ahead,ahoy,0.010563
ahead,ambitious,0.010563
ahead,away,0.010563
ahead,below,0.010563
ahead,bird,0.010563
ahead,boat,0.010563
ahead,body,0.010563
ahead,brown,0.010563
ahead,class,0.010563
ahead,clock,0.010563
ahead,damn,0.010563
ahead,directions,0.010563
ahead,distance,0.010563
ahead,driving,0.010563
ahead,finish,0.010563
ahead,flock,0.010563
ahead,food,0.010563
ahead,football,0.010563
ahead,forehead,0.010563
ahead,full,0.010563
ahead,game,0.010563
ahead,get,0.010563
ahead,gone,0.010563
ahead,grade,0.010563
ahead,heed,0.010563
ahead,ion,0.010563
ahead,later,0.010563
ahead,launch,0.010563
ahead,left,0.010563
ahead,me,0.010563
ahead,nation,0.010563
ahead,near,0.010563
ahead,new,0.010563
ahead,next,0.010563
ahead,of,0.010563
ahead,over,0.010563
ahead,pack,0.010563
ahead,path,0.010563
ahead,people,0.010563
ahead,plane,0.010563
ahead,preceding,0.010563
ahead,prior,0.010563
ahead,proceeding,0.010563
ahead,productive,0.010563
ahead,progress,0.010563
ahead,progressive,0.010563
ahead,promise,0.010563
ahead,racing,0.010563
ahead,ready,0.010563
ahead,running,0.010563
ahead,schedule,0.010563
ahead,sculpture,0.010563
ahead,side,0.010563
ahead,skip,0.010563
ahead,skull,0.010563
ahead,something,0.010563
ahead,spearheaded,0.010563
ahead,speed,0.010563
ahead,steam,0.010563
ahead,street,0.010563
ahead,student,0.010563
ahead,tied,0.010563
ahead,today,0.010563
ahead,trail,0.010563
ahead,travel,0.010563
ahead,trouble,0.010563
ahead,under,0.010563
ahead,urgent,0.010563
ahead,vanguard,0.010563
ahead,voting,0.010563
ahead,walk,0.010563
ahead,way,0.010563
ahead,win,0.010563
ahead,winner,0.010563
ahead,work,0.010563
algae,cell,0.010563
algae,cream,0.010563
algae,energy,0.010563
algae,frog,0.010563
algae,grass,0.010563
algae,grow,0.010563
algae,live,0.010563
algae,red,0.010563
algae,roots,0.010563
algae,salt,0.010563
algae,salty,0.010563
algae,science,0.010563
algae,seas,0.010563
algae,shapeless,0.010563
algae,shark,0.010563
algae,slick,0.010563
algae,sludge,0.010563
algae,tank,0.010563
amazing,animal,0.010563
amazing,feeling,0.010563
amazing,friend,0.010563
amazing,learn,0.010563
amazing,love,0.010563
amazing,place,0.010563
amazing,really,0.010563
amazing,science,0.010563
amazing,seriously,0.010563
amazing,shocking,0.010563
amazing,smart,0.010563
amazing,space,0.010563
amazing,speechless,0.010563
amazing,splendid,0.010563
amazing,splendiferous,0.010563
amazing,stories,0.010563
amazing,superb,0.010563
amazing,surprising,0.010563
amazing,terrific,0.010563
amazing,tree,0.010563
amazing,trick,0.010563
amazing,truly,0.010563
ankle,athlete,0.010563
ankle,away,0.010563
ankle,ball,0.010563
ankle,boots,0.010563
ankle,clumsy,0.010563
ankle,cold,0.010563
ankle,crack,0.010563
ankle,danger,0.010563
ankle,defend,0.010563
ankle,fat,0.010563
ankle,hip,0.010563
ankle,hose,0.010563
ankle,radio,0.010563
ankle,run,0.010563
ankle,safety,0.010563
ankle,shoulder,0.010563
ankle,skinny,0.010563
ankle,slender,0.010563
ankle,smooth,0.010563
ankle,stress,0.010563
ankle,support,0.010563
ankle,surgery,0.010563
ankle,swollen,0.010563
ankle,talus,0.010563
ankle,tarsals,0.010563
ankle,tendon,0.010563
ankle,toe,0.010563
ankle,toenails,0.010563
ankle,tv,0.010563
ankle,walk,0.010563
announce,achievement,0.010563
announce,air,0.010563
announce,annoy,0.010563
announce,change,0.010563
announce,death,0.010563
announce,event,0.010563
announce,football,0.010563
announce,happening,0.010563
announce,happy,0.010563
announce,man,0.010563
announce,party,0.010563
announce,person,0.010563
announce,relate,0.010563
announce,sale,0.010563
announce,show,0.010563
announce,speakers,0.010563
announce,speaking,0.010563
announce,sports,0.010563
announce,spout,0.010563
announce,statement,0.010563
announce,surprise,0.010563
announce,termination,0.010563
announce,tongue,0.010563
announce,trumpet,0.010563
antibiotic,active,0.010563
antibiotic,angry,0.010563
antibiotic,bad,0.010563
antibiotic,death,0.010563
antibiotic,good,0.010563
antibiotic,kill,0.010563
antibiotic,sad,0.010563
antibiotic,save,0.010563
antibiotic,science,0.010563
antibiotic,sept,0.010563
antibiotic,serum,0.010563
antibiotic,shot,0.010563
antibiotic,swallow,0.010563
antibiotic,tablet,0.010563
antibiotic,trouble,0.010563
antibiotic,yes,0.010563
apart,afar,0.010563
apart,component,0.010563
apart,cut,0.010563
apart,death,0.010563
apart,green,0.010563
apart,isolated,0.010563
apart,leave,0.010563
apart,open,0.010563
apart,relationship,0.010563
apart,repairing,0.010563
apart,river,0.010563
apart,sadness,0.010563
apart,same,0.010563
apart,separation,0.010563
apart,single,0.010563
apart,sleep,0.010563
apart,standoffish,0.010563
apart,state,0.010563
apart,stuck,0.010563
apart,sunder,0.010563
apart,sundered,0.010563
apart,take,0.010563
apart,tell,0.010563
apart,time,0.010563
apart,torn,0.010563
apart,whole,0.010563
apart,work,0.010563
abrupt,anger,0.010526
abrupt,death,0.010526
abrupt,rushed,0.010526
abrupt,savage,0.010526
abrupt,scary,0.010526
abrupt,sound,0.010526
abrupt,spontaneously,0.010526
abrupt,staccato,0.010526
abrupt,start,0.010526
abrupt,startling,0.010526
abrupt,steep,0.010526
abrupt,stopped,0.010526
abrupt,stopping,0.010526
abrupt,strict,0.010526
abrupt,strike,0.010526
abrupt,stump,0.010526
abrupt,succinct,0.010526
abrupt,surprise,0.010526
abrupt,surprised,0.010526
abrupt,swiftly,0.010526
abrupt,tactless,0.010526
abrupt,tear,0.010526
abrupt,terse,0.010526
abrupt,thrust,0.010526
action,acting,0.010526
action,agency,0.010526
action,animated,0.010526
action,arm,0.010526
action,blue,0.010526
action,character,0.010526
action,clay,0.010526
action,climb,0.010526
action,command,0.010526
action,commencement,0.010526
action,consequence,0.010526
action,consequences,0.010526
action,contract,0.010526
action,control,0.010526
action,correct,0.010526
action,danger,0.010526
action,diligence,0.010526
action,divert,0.010526
action,drama,0.010526
action,effective,0.010526
action,einstein,0.010526
action,embodiment,0.010526
action,enact,0.010526
action,energy,0.010526
action,engage,0.010526
action,execution,0.010526
action,feet,0.010526
action,field,0.010526
action,fighting,0.010526
action,forward,0.010526
action,fraction,0.010526
action,hand,0.010526
action,help,0.010526
action,hit,0.010526
action,hurry,0.010526
action,immediate,0.010526
action,initiative,0.010526
action,involvement,0.010526
action,jump,0.010526
action,jungle,0.010526
action,karate,0.010526
action,karma,0.010526
action,live,0.010526
action,lively,0.010526
action,method,0.010526
action,minute,0.010526
action,moving,0.010526
action,my,0.010526
action,need,0.010526
action,needed,0.010526
action,negotiate,0.010526
action,newton,0.010526
action,occupy,0.010526
action,pattern,0.010526
action,per,0.010526
action,perform,0.010526
action,philosophy,0.010526
action,plan,0.010526
